,turn,move_made,player,winner,detected?
169,170,a5a4,autonomic,,Alexandria-7.1-avx2.exe
170,171,f4e5,"opponent,Alexandria-7.1-avx2.exe",,Alexandria-7.1-avx2.exe
171,172,a4a5,autonomic,,Alexandria-7.1-avx2.exe
172,173,e5d6,"opponent,Alexandria-7.1-avx2.exe",,Alexandria-7.1-avx2.exe
173,174,a5a7,autonomic,,Alexandria-7.1-avx2.exe
174,175,d6e5,"opponent,Alexandria-7.1-avx2.exe",,Alexandria-7.1-avx2.exe
175,176,a7a3,autonomic,,Alexandria-7.1-avx2.exe
176,177,e5e6,"opponent,Alexandria-7.1-avx2.exe",,Alexandria-7.1-avx2.exe
177,178,a3a4,autonomic,,Alexandria-7.1-avx2.exe
178,179,e6e5,"opponent,Alexandria-7.1-avx2.exe",,Alexandria-7.1-avx2.exe
179,180,a4a8,autonomic,,Alexandria-7.1-avx2.exe
180,181,e5f4,"opponent,Alexandria-7.1-avx2.exe",,Alexandria-7.1-avx2.exe
181,182,h3h2,autonomic,,Alexandria-7.1-avx2.exe
182,183,g1g4,"opponent,Alexandria-7.1-avx2.exe",,Alexandria-7.1-avx2.exe
183,184,a8a4,autonomic,,Alexandria-7.1-avx2.exe
184,185,f4f5,"opponent,Alexandria-7.1-avx2.exe",,Alexandria-7.1-avx2.exe
185,186,a4g4,autonomic,,Alexandria-7.1-avx2.exe
186,187,f5g4,"opponent,Alexandria-7.1-avx2.exe",,Alexandria-7.1-avx2.exe
