,turn,move_made,player,winner,detected?
42,43,e5g6,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
43,44,e7g6,autonomic,,N/A
44,45,d3g6,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
45,46,e6f7,autonomic,,N/A
46,47,g6f7,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
47,48,g8f7,autonomic,,N/A
48,49,c2b3,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
49,50,f7g6,autonomic,,N/A
50,51,c3c4,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
51,52,c8d7,autonomic,,N/A
52,53,f1d1,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
53,54,e8e4,autonomic,,N/A
54,55,c4c5,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
55,56,b6c5,autonomic,,N/A
56,57,d4c5,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
57,58,d7e6,autonomic,,N/A
58,59,b3c3,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
59,60,e6c4,autonomic,,N/A
60,61,d1c1,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
61,62,c4c3,autonomic,,N/A
62,63,c1c3,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
63,64,a8b8,autonomic,,N/A
64,65,b1c1,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
65,66,b8c8,autonomic,,N/A
66,67,g1f1,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
67,68,f6f5,autonomic,,N/A
68,69,c1d1,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
69,70,f5f4,autonomic,,N/A
70,71,f2f3,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
71,72,e4a4,autonomic,,N/A
72,73,g3f2,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
73,74,f8e7,autonomic,,N/A
74,75,d1d4,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
75,76,a4d4,autonomic,,N/A
76,77,f2d4,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
77,78,c8d8,autonomic,,N/A
78,79,c3c4,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
79,80,d8d5,autonomic,,N/A
80,81,d4f2,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
81,82,d5d1,autonomic,,N/A
82,83,f1e2,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
83,84,d1a1,autonomic,,N/A
84,85,c4a4,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
85,86,a1a2,autonomic,,N/A
86,87,e2f1,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
87,88,a2a1,autonomic,,N/A
88,89,f1e2,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
89,90,a1a2,autonomic,,N/A
90,91,e2f1,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
91,92,a2a1,autonomic,,N/A
92,93,f1e2,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
93,94,a1a2,autonomic,,N/A
94,95,e2f1,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
95,96,a2a1,autonomic,,N/A
96,97,f1e2,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
97,98,a1a2,autonomic,,N/A
98,99,e2f1,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
99,100,a2a1,autonomic,,N/A
100,101,f1e2,"opponent,stockfish_24122214_x64_avx2.exe",,N/A
