,turn,move_made,player,winner,detected?
47,48,h5h4,autonomic,,N/A
48,49,g3h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
49,50,b8b6,autonomic,,N/A
50,51,e6e8,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
51,52,g8f7,autonomic,,N/A
52,53,e8d8,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
53,54,c8d8,autonomic,,N/A
54,55,h2c7,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
55,56,d8b8,autonomic,,N/A
56,57,f3d2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
57,58,b6b2,autonomic,,N/A
58,59,c7b8,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
59,60,b2d2,autonomic,,N/A
60,61,b8c7,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
61,62,d2c2,autonomic,,N/A
62,63,c7d8,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
63,64,c2c3,autonomic,,N/A
64,65,a1e1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
65,66,d3f5,autonomic,,N/A
66,67,e1e7,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
67,68,f7g6,autonomic,,N/A
68,69,e7a7,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
69,70,f5e6,autonomic,,N/A
70,71,f2f3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
71,72,f6f5,autonomic,,N/A
72,73,a7a6,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
73,74,c3c1,autonomic,,N/A
74,75,g1h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
75,76,e6d5,autonomic,,N/A
76,77,a6a8,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
77,78,f5f4,autonomic,,N/A
78,79,a4a5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
79,80,c1c2,autonomic,,N/A
80,81,h2h1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
81,82,c2c1,autonomic,,N/A
82,83,h1h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
83,84,c1c2,autonomic,,N/A
84,85,h2h1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
85,86,c2c1,autonomic,,N/A
86,87,h1h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
87,88,c1c2,autonomic,,N/A
88,89,h2h1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
89,90,c2c1,autonomic,,N/A
90,91,h1h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
91,92,c1c2,autonomic,,N/A
92,93,h2g1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
93,94,c2c1,autonomic,,N/A
94,95,g1h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
