,turn,move_made,player,winner,detected?
193,194,d3f2,autonomic,,N/A
194,195,h3g2,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
195,196,f2e4,autonomic,,N/A
196,197,d6b4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
197,198,h8g8,autonomic,,N/A
198,199,g2f3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
199,200,e4g5,autonomic,,N/A
200,201,f3e3,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
201,202,g5f7,autonomic,,N/A
202,203,g6f7,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
203,204,g8f7,autonomic,,N/A
204,205,b4c5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
205,206,g7g6,autonomic,,N/A
206,207,e3f4,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
207,208,g6f5,autonomic,,N/A
208,209,f4f5,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
209,210,f7e8,autonomic,,N/A
210,211,f5f6,"opponent,PlentyChess-2.1.0-avx2.exe",,N/A
