,turn,move_made,player,winner,detected?
51,52,c7c8,autonomic,,N/A
52,53,f2f3,"opponent,Starzix-6.0-avx2.exe",,N/A
53,54,e6c7,autonomic,,N/A
54,55,a6a7,"opponent,Starzix-6.0-avx2.exe",,N/A
55,56,h7h5,autonomic,,N/A
56,57,g1f2,"opponent,Starzix-6.0-avx2.exe",,N/A
57,58,d7e6,autonomic,,N/A
58,59,e3d2,"opponent,Starzix-6.0-avx2.exe",,N/A
59,60,c7d5,autonomic,,N/A
60,61,a7a6,"opponent,Starzix-6.0-avx2.exe",,N/A
61,62,h5h4,autonomic,,N/A
62,63,e2d3,"opponent,Starzix-6.0-avx2.exe",,N/A
63,64,f7f6,autonomic,,N/A
64,65,c3c4,"opponent,Starzix-6.0-avx2.exe",,N/A
65,66,b5c4,autonomic,,N/A
66,67,d3c4,"opponent,Starzix-6.0-avx2.exe",,N/A
67,68,g8f7,autonomic,,N/A
68,69,c4d3,"opponent,Starzix-6.0-avx2.exe",,N/A
69,70,d5e7,autonomic,,N/A
70,71,a6a7,"opponent,Starzix-6.0-avx2.exe",,N/A
71,72,c8d8,autonomic,,N/A
72,73,d2b4,"opponent,Starzix-6.0-avx2.exe",,N/A
73,74,d8d7,autonomic,,N/A
74,75,a7d7,"opponent,Starzix-6.0-avx2.exe",,N/A
75,76,e6d7,autonomic,,N/A
76,77,d3e4,"opponent,Starzix-6.0-avx2.exe",,N/A
77,78,e7d5,autonomic,,N/A
78,79,e4d5,"opponent,Starzix-6.0-avx2.exe",,N/A
79,80,c6d5,autonomic,,N/A
80,81,h2h3,"opponent,Starzix-6.0-avx2.exe",,N/A
81,82,g7g5,autonomic,,N/A
82,83,b4a5,"opponent,Starzix-6.0-avx2.exe",,N/A
83,84,f7g6,autonomic,,N/A
84,85,a5d8,"opponent,Starzix-6.0-avx2.exe",,N/A
85,86,d7c8,autonomic,,N/A
86,87,f2g1,"opponent,Starzix-6.0-avx2.exe",,N/A
87,88,g6f7,autonomic,,N/A
88,89,g1h2,"opponent,Starzix-6.0-avx2.exe",,N/A
89,90,f7g7,autonomic,,N/A
90,91,h2h1,"opponent,Starzix-6.0-avx2.exe",,N/A
91,92,g7g6,autonomic,,N/A
92,93,h1g1,"opponent,Starzix-6.0-avx2.exe",,N/A
93,94,c8e6,autonomic,,N/A
94,95,g1f2,"opponent,Starzix-6.0-avx2.exe",,N/A
95,96,g6g7,autonomic,,N/A
96,97,f2g1,"opponent,Starzix-6.0-avx2.exe",,N/A
97,98,g7g6,autonomic,,N/A
98,99,g1h1,"opponent,Starzix-6.0-avx2.exe",,N/A
