,turn,move_made,player,winner,detected?
164,165,g8g7,"opponent,berserk-13-avx2.exe",,N/A
165,166,a8a1,autonomic,,N/A
166,167,f7e7,"opponent,berserk-13-avx2.exe",,N/A
167,168,e5d6,autonomic,,N/A
168,169,e7f7,"opponent,berserk-13-avx2.exe",,N/A
169,170,d6e6,autonomic,,N/A
170,171,f7f6,"opponent,berserk-13-avx2.exe",,N/A
171,172,e6d5,autonomic,,N/A
172,173,f6f7,"opponent,berserk-13-avx2.exe",,N/A
173,174,a1g1,autonomic,,N/A
174,175,g7f8,"opponent,berserk-13-avx2.exe",,N/A
175,176,g1a1,autonomic,,N/A
176,177,f8g7,"opponent,berserk-13-avx2.exe",,N/A
177,178,d5e5,autonomic,,N/A
178,179,f7e7,"opponent,berserk-13-avx2.exe",,N/A
179,180,e5d4,autonomic,,N/A
180,181,e7b7,"opponent,berserk-13-avx2.exe",,N/A
181,182,d4c5,autonomic,,N/A
182,183,b7e7,"opponent,berserk-13-avx2.exe",,N/A
183,184,c5c6,autonomic,,N/A
184,185,e7e6,"opponent,berserk-13-avx2.exe",,N/A
185,186,c6b5,autonomic,,N/A
186,187,e6e8,"opponent,berserk-13-avx2.exe",,N/A
187,188,b5c6,autonomic,,N/A
188,189,e8e6,"opponent,berserk-13-avx2.exe",,N/A
189,190,c6b5,autonomic,,N/A
190,191,e6e8,"opponent,berserk-13-avx2.exe",,N/A
191,192,b5c4,autonomic,,N/A
192,193,g7g8,"opponent,berserk-13-avx2.exe",,N/A
193,194,a1a7,autonomic,,N/A
194,195,e8f8,"opponent,berserk-13-avx2.exe",,N/A
195,196,c4c3,autonomic,,N/A
196,197,f8f5,"opponent,berserk-13-avx2.exe",,N/A
197,198,c3b2,autonomic,,N/A
198,199,f5f8,"opponent,berserk-13-avx2.exe",,N/A
199,200,b2b3,autonomic,,N/A
200,201,f8f3,"opponent,berserk-13-avx2.exe",,N/A
201,202,b3a2,autonomic,,N/A
202,203,f3f6,"opponent,berserk-13-avx2.exe",,N/A
203,204,a2b2,autonomic,,N/A
204,205,f6f8,"opponent,berserk-13-avx2.exe",,N/A
205,206,b2b3,autonomic,,N/A
206,207,f8f2,"opponent,berserk-13-avx2.exe",,N/A
207,208,b3c3,autonomic,,N/A
208,209,f2f1,"opponent,berserk-13-avx2.exe",,N/A
209,210,a7a8,autonomic,,N/A
210,211,g8g7,"opponent,berserk-13-avx2.exe",,N/A
211,212,c3d3,autonomic,,N/A
212,213,f1f6,"opponent,berserk-13-avx2.exe",,N/A
213,214,a8a1,autonomic,,N/A
214,215,g7f7,"opponent,berserk-13-avx2.exe",,N/A
215,216,d3c4,autonomic,,N/A
216,217,f6b6,"opponent,berserk-13-avx2.exe",,N/A
217,218,a1a7,autonomic,,N/A
218,219,f7g8,"opponent,berserk-13-avx2.exe",,N/A
219,220,c4c3,autonomic,,N/A
220,221,b6b5,"opponent,berserk-13-avx2.exe",,N/A
221,222,a7a1,autonomic,,N/A
222,223,b5b6,"opponent,berserk-13-avx2.exe",,N/A
223,224,a1c1,autonomic,,N/A
224,225,b6b8,"opponent,berserk-13-avx2.exe",,N/A
225,226,c1a1,autonomic,,N/A
226,227,g8g7,"opponent,berserk-13-avx2.exe",,N/A
227,228,a1b1,autonomic,,N/A
228,229,b8b1,"opponent,berserk-13-avx2.exe",,N/A
229,230,c3c2,autonomic,,N/A
230,231,b1f1,"opponent,berserk-13-avx2.exe",,N/A
231,232,c2d3,autonomic,,N/A
232,233,f1f2,"opponent,berserk-13-avx2.exe",,N/A
233,234,d3d4,autonomic,,N/A
234,235,g7f6,"opponent,berserk-13-avx2.exe",,N/A
235,236,d4e3,autonomic,,N/A
236,237,f2f5,"opponent,berserk-13-avx2.exe",,N/A
237,238,e3e4,autonomic,,N/A
238,239,f5e5,"opponent,berserk-13-avx2.exe",,N/A
239,240,e4d4,autonomic,,N/A
240,241,f6f5,"opponent,berserk-13-avx2.exe",,N/A
241,242,d4d3,autonomic,,N/A
242,243,e5d5,"opponent,berserk-13-avx2.exe",,N/A
243,244,d3c3,autonomic,,N/A
244,245,f5e5,"opponent,berserk-13-avx2.exe",,N/A
245,246,c3c4,autonomic,,N/A
246,247,e5e4,"opponent,berserk-13-avx2.exe",,N/A
247,248,c4c3,autonomic,,N/A
248,249,d5d4,"opponent,berserk-13-avx2.exe",,N/A
249,250,c3c2,autonomic,,N/A
250,251,d4c4,"opponent,berserk-13-avx2.exe",,N/A
251,252,c2d2,autonomic,,N/A
252,253,c4c5,"opponent,berserk-13-avx2.exe",,N/A
253,254,d2e2,autonomic,,N/A
254,255,c5c2,"opponent,berserk-13-avx2.exe",,N/A
255,256,e2d1,autonomic,,N/A
256,257,e4d3,"opponent,berserk-13-avx2.exe",,N/A
257,258,d1e1,autonomic,,N/A
258,259,d3e3,"opponent,berserk-13-avx2.exe",,N/A
259,260,e1f1,autonomic,,N/A
260,261,c2a2,"opponent,berserk-13-avx2.exe",,N/A
261,262,f1g1,autonomic,,N/A
262,263,e3f3,"opponent,berserk-13-avx2.exe",,N/A
263,264,g1h1,autonomic,,N/A
264,265,f3g3,"opponent,berserk-13-avx2.exe",,N/A
265,266,h1g1,autonomic,,N/A
266,267,a2a1,"opponent,berserk-13-avx2.exe",,N/A
